timestamp,TP9_uV,AF7_uV,AF8_uV,TP10_uV
1772268234845,-13.503454,-80.527643,-69.319037,-16.683808
1772268234849,-18.413479,-276.375312,-243.827627,-14.112310
1772268234853,-18.230928,-386.072795,-331.113675,-6.798205
1772268234857,-10.756240,-185.838667,-149.007143,-3.119203
1772268234860,-2.876511,123.961057,117.766333,-9.936374
1772268234817,-5.763057,57.355426,46.265182,-5.861427
1772268234821,-5.650648,48.143836,38.759503,-5.370864
1772268234825,-7.879053,130.180236,106.735481,-6.601235
1772268234829,-9.636260,145.774518,118.664258,-6.645418
1772268234833,-9.632934,58.276268,52.951415,-5.406822
1772268234837,-7.973602,-38.619002,-21.874723,-6.071008
1772268234841,-8.723248,-47.350059,-31.119551,-11.548805
1772268234845,-13.503454,-80.527643,-69.319037,-16.683808
1772268234849,-18.413479,-276.375312,-243.827627,-14.112310
1772268234853,-18.230928,-386.072795,-331.113675,-6.798205
1772268234857,-10.756240,-185.838667,-149.007143,-3.119203
1772268234860,-2.876511,123.961057,117.766333,-9.936374
1772268234864,-1.985162,1.091030,-2.501575,-10.534350
1772268234868,3.119423,74.580861,49.600149,-7.430622
1772268234872,8.570514,200.298969,154.314044,-2.379438
1772268234876,11.719919,171.382419,141.137733,-1.180685
1772268234880,10.155089,-6.226679,-1.313897,-2.537813
1772268234884,8.388416,-128.288254,-107.817382,1.163376
1772268234888,11.293417,-110.458098,-96.416173,10.288929
1772268234892,14.249586,9.585598,12.572649,14.267091
1772268234896,11.289294,100.026103,94.435432,9.049258
1772268234899,4.488312,5.630537,4.269706,5.043651
1772268234903,1.382728,-252.125823,-227.697495,11.390803
1772268234907,5.237059,-440.692197,-389.324402,21.164794
1772268234864,-1.985162,1.091030,-2.501575,-10.534350
1772268234868,3.119423,74.580861,49.600149,-7.430622
1772268234872,8.570514,200.298969,154.314044,-2.379438
1772268234876,11.719919,171.382419,141.137733,-1.180685
1772268234880,10.155089,-6.226679,-1.313897,-2.537813
1772268234884,8.388416,-128.288254,-107.817382,1.163376
1772268234888,11.293417,-110.458098,-96.416173,10.288929
1772268234892,14.249586,9.585598,12.572649,14.267091
1772268234896,11.289294,100.026103,94.435432,9.049258
1772268234899,4.488312,5.630537,4.269706,5.043651
1772268234903,1.382728,-252.125823,-227.697495,11.390803
1772268234907,5.237059,-440.692197,-389.324402,21.164794
1772268234911,4.157386,-421.479900,-362.292878,7.370556
1772268234915,1.428137,-260.362717,-228.126895,-0.437475
1772268234919,2.805209,32.445156,11.077763,-8.221777
1772268234923,6.581533,130.005567,89.573345,-10.892950
1772268234927,9.457568,87.037152,54.536241,-9.490253
1772268234931,9.667080,36.503600,13.293679,-10.365652
1772268234935,6.866789,-99.243721,-103.713354,-12.944807
1772268234939,3.299115,-291.385296,-270.730804,-12.517977
1772268234942,3.368408,-273.352068,-254.367627,-8.684838
