timestamp_ms,key_pressed,chTP9_raw_uv,chAF7_raw_uv,chAF8_raw_uv,chTP10_raw_uv
1772270075100,none,121.093750,297.363281,224.121094,32.714844
1772270075104,none,115.234375,758.300781,656.738281,58.105469
1772270075108,none,0.976563,537.109375,465.332031,45.410156
1772270075112,none,-70.800781,-384.765625,-396.484375,21.972656
1772270075116,none,13.183594,-422.851563,-436.523438,21.484375
1772270075119,none,115.722656,249.023438,193.359375,42.968750
1772270075123,none,126.464844,607.910156,549.804688,58.105469
1772270075127,none,21.484375,220.214844,229.492188,42.968750
1772270075131,none,-66.894531,-709.472656,-638.183594,15.625000
1772270075135,none,-3.417969,-375.976563,-377.441406,5.859375
1772270075139,none,107.421875,406.250000,333.496094,32.714844
1772270075143,none,130.371094,721.679688,648.437500,57.128906
1772270075053,none,-69.335938,-554.199219,-614.746094,-8.789063
1772270075057,none,47.363281,-142.578125,-239.746094,-8.300781
1772270075061,none,122.558594,421.875000,285.644531,26.855469
1772270075065,none,84.472656,578.613281,479.980469,44.921875
1772270075069,none,-29.785156,87.402344,41.015625,29.296875
1772270075073,none,-67.871094,-682.617188,-685.546875,9.277344
1772270075077,none,44.433594,-375.976563,-403.808594,17.089844
1772270075080,none,131.835938,352.050781,251.953125,46.386719
1772270075084,none,105.957031,354.980469,325.683594,60.058594
1772270075088,none,-12.207031,-133.300781,-109.863281,40.527344
1772270075092,none,-71.777344,-434.570313,-468.750000,15.136719
1772270075096,none,23.437500,-243.652344,-288.085938,8.789063
1772270075100,none,121.093750,297.363281,224.121094,32.714844
1772270075104,none,115.234375,758.300781,656.738281,58.105469
1772270075108,none,0.976563,537.109375,465.332031,45.410156
1772270075112,none,-70.800781,-384.765625,-396.484375,21.972656
1772270075116,none,13.183594,-422.851563,-436.523438,21.484375
1772270075119,none,115.722656,249.023438,193.359375,42.968750
1772270075123,none,126.464844,607.910156,549.804688,58.105469
1772270075127,none,21.484375,220.214844,229.492188,42.968750
1772270075131,none,-66.894531,-709.472656,-638.183594,15.625000
1772270075135,none,-3.417969,-375.976563,-377.441406,5.859375
1772270075139,none,107.421875,406.250000,333.496094,32.714844
1772270075143,none,130.371094,721.679688,648.437500,57.128906
1772270075147,none,33.691406,702.636719,661.621094,46.875000
1772270075151,none,-58.593750,34.179688,22.460938,30.761719
1772270075155,none,-13.671875,-146.484375,-153.320313,14.648438
1772270075159,none,97.656250,427.246094,396.484375,28.808594
1772270075162,none,137.695313,852.539063,794.921875,64.453125
1772270075166,none,49.804688,790.039063,771.484375,63.476563
1772270075170,none,-59.570313,88.378906,132.324219,43.457031
1772270075174,none,-29.785156,-495.117188,-387.695313,20.996094
1772270075178,none,86.914063,176.269531,220.214844,25.390625
1772270075182,none,139.160156,987.304688,948.242188,62.011719
1772270075186,none,70.312500,980.468750,993.164063,68.847656
1772270075190,none,-46.875000,436.523438,468.750000,38.085938
1772270075194,none,-36.621094,156.250000,161.621094,9.277344
1772270075198,none,85.937500,702.148438,669.433594,20.019531
1772270075202,none,139.648438,991.210938,977.539063,47.363281
1772270075205,none,83.984375,-947.265625,-945.312500,54.199219
1772270075209,none,-32.226563,632.812500,641.601563,33.203125
1772270075213,none,-52.734375,23.925781,58.105469,6.835938
1772270075217,none,57.617188,243.164063,281.738281,16.113281
1772270075221,none,121.582031,661.132813,688.964844,37.597656
1772270075225,none,83.496094,-955.078125,-955.078125,48.339844
1772270075229,none,-40.039063,780.273438,770.019531,30.761719
1772270075233,none,-83.496094,69.335938,87.402344,0.000000
1772270075237,none,33.203125,364.257813,334.960938,8.789063
1772270075241,none,112.792969,958.007813,903.808594,34.667969
1772270075244,none,84.960938,-951.660156,-947.265625,47.363281
1772270075248,none,-29.296875,688.964844,687.011719,28.808594
1772270075252,none,-86.914063,26.367188,7.324219,-3.906250
1772270075256,none,6.835938,259.277344,200.195313,-5.371094
1772270075260,none,98.144531,739.746094,646.972656,15.136719
1772270075264,none,87.402344,703.613281,669.433594,33.203125
1772270075268,none,-24.414063,464.355469,455.566406,20.507813
1772270075272,none,-86.425781,-21.484375,-74.707031,-2.929688
1772270075276,none,-1.464844,48.339844,-18.066406,-3.417969
1772270075280,none,99.121094,657.714844,559.082031,18.554688
1772270075284,none,109.375000,-968.750000,905.273438,41.992188
1772270075241,none,112.792969,958.007813,903.808594,34.667969
1772270075244,none,84.960938,-951.660156,-947.265625,47.363281
1772270075248,none,-29.296875,688.964844,687.011719,28.808594
1772270075252,none,-86.914063,26.367188,7.324219,-3.906250
1772270075256,none,6.835938,259.277344,200.195313,-5.371094
1772270075260,none,98.144531,739.746094,646.972656,15.136719
1772270075264,none,87.402344,703.613281,669.433594,33.203125
1772270075268,none,-24.414063,464.355469,455.566406,20.507813
1772270075272,none,-86.425781,-21.484375,-74.707031,-2.929688
1772270075276,none,-1.464844,48.339844,-18.066406,-3.417969
1772270075280,none,99.121094,657.714844,559.082031,18.554688
1772270075284,none,109.375000,-968.750000,905.273438,41.992188
1772270075287,none,-0.976563,803.710938,696.289063,27.832031
1772270075291,none,-84.472656,-152.343750,-186.523438,1.953125
1772270075295,none,-14.648438,-210.937500,-248.535156,-7.812500
1772270075299,none,87.402344,589.843750,463.378906,6.835938
1772270075303,none,106.445313,971.679688,815.917969,40.039063
1772270075307,none,11.230469,598.632813,525.390625,35.156250
1772270075311,none,-81.542969,-533.203125,-505.371094,-0.488281
1772270075315,none,-32.714844,-393.066406,-432.128906,-16.113281
1772270075319,none,80.566406,500.976563,364.257813,5.371094
1772270075323,none,113.281250,806.640625,660.156250,31.250000
1772270075327,none,19.531250,773.437500,659.179688,25.390625
1772270075330,none,-83.984375,40.039063,-31.738281,5.859375
1772270075287,none,-0.976563,803.710938,696.289063,27.832031
1772270075291,none,-84.472656,-152.343750,-186.523438,1.953125
1772270075295,none,-14.648438,-210.937500,-248.535156,-7.812500
1772270075299,none,87.402344,589.843750,463.378906,6.835938
1772270075303,none,106.445313,971.679688,815.917969,40.039063
1772270075307,none,11.230469,598.632813,525.390625,35.156250
1772270075311,none,-81.542969,-533.203125,-505.371094,-0.488281
1772270075315,none,-32.714844,-393.066406,-432.128906,-16.113281
1772270075319,none,80.566406,500.976563,364.257813,5.371094
1772270075323,none,113.281250,806.640625,660.156250,31.250000
1772270075327,none,19.531250,773.437500,659.179688,25.390625
1772270075330,none,-83.984375,40.039063,-31.738281,5.859375
1772270075334,none,-45.898438,-218.750000,-297.363281,-11.230469
1772270075338,none,72.753906,314.453125,198.242188,10.253906
1772270075342,none,116.699219,737.304688,583.007813,39.550781
1772270075346,none,41.503906,767.578125,637.207031,31.738281
1772270075350,none,-69.335938,23.437500,-49.316406,3.417969
1772270075354,none,-55.175781,-482.421875,-536.621094,-18.066406
1772270075358,none,68.847656,16.113281,-76.171875,-2.929688
1772270075362,none,125.976563,713.378906,545.898438,20.019531
1772270075366,none,62.988281,869.140625,715.332031,21.484375
1772270075369,none,-40.039063,-149.902344,-192.871094,13.671875
1772270075373,none,-62.011719,-648.925781,-692.871094,-13.183594
1772270075377,none,20.019531,91.796875,-55.175781,-24.414063
1772270075334,none,-45.898438,-218.750000,-297.363281,-11.230469
1772270075338,none,72.753906,314.453125,198.242188,10.253906
1772270075342,none,116.699219,737.304688,583.007813,39.550781
1772270075346,none,41.503906,767.578125,637.207031,31.738281
1772270075350,none,-69.335938,23.437500,-49.316406,3.417969
1772270075354,none,-55.175781,-482.421875,-536.621094,-18.066406
1772270075358,none,68.847656,16.113281,-76.171875,-2.929688
1772270075362,none,125.976563,713.378906,545.898438,20.019531
1772270075366,none,62.988281,869.140625,715.332031,21.484375
1772270075369,none,-40.039063,-149.902344,-192.871094,13.671875
1772270075373,none,-62.011719,-648.925781,-692.871094,-13.183594
1772270075377,none,20.019531,91.796875,-55.175781,-24.414063
1772270075381,none,94.238281,550.292969,378.906250,10.742188
1772270075385,none,54.199219,673.828125,523.437500,23.437500
1772270075389,none,-73.730469,184.082031,50.292969,-5.859375
1772270075393,none,-95.703125,-422.363281,-547.851563,-30.761719
1772270075397,none,26.367188,-174.316406,-304.687500,-18.066406
1772270075401,none,110.839844,225.585938,81.054688,16.113281
1772270075405,none,85.937500,462.890625,317.871094,33.203125
1772270075409,right,-33.691406,-4.882813,-127.929688,13.671875
1772270075412,right,-77.636719,-870.117188,-921.875000,-14.648438
1772270075416,right,38.085938,-745.117188,-790.039063,-7.324219
1772270075420,right,123.046875,135.253906,-43.945313,16.113281
1772270075424,right,103.027344,620.605469,404.296875,28.320313
1772270075381,right,94.238281,550.292969,378.906250,10.742188
1772270075385,right,54.199219,673.828125,523.437500,23.437500
1772270075389,right,-73.730469,184.082031,50.292969,-5.859375
1772270075393,right,-95.703125,-422.363281,-547.851563,-30.761719
1772270075397,right,26.367188,-174.316406,-304.687500,-18.066406
1772270075401,right,110.839844,225.585938,81.054688,16.113281
1772270075405,right,85.937500,462.890625,317.871094,33.203125
1772270075409,right,-33.691406,-4.882813,-127.929688,13.671875
1772270075412,right,-77.636719,-870.117188,-921.875000,-14.648438
1772270075416,right,38.085938,-745.117188,-790.039063,-7.324219
1772270075420,right,123.046875,135.253906,-43.945313,16.113281
1772270075424,right,103.027344,620.605469,404.296875,28.320313
1772270075428,right,-9.277344,59.082031,-104.492188,10.742188
1772270075432,right,-77.636719,-817.382813,-932.617188,-21.484375
1772270075436,right,8.789063,-605.957031,-781.738281,-25.878906
1772270075440,right,105.957031,-6.347656,-237.304688,3.417969
1772270075444,right,110.839844,196.777344,-21.972656,24.414063
1772270075448,right,0.976563,-266.113281,-438.964844,5.859375
1772270075451,right,-83.496094,-946.289063,-975.097656,-21.972656
1772270075455,right,-3.906250,-864.746094,-921.875000,-26.855469
1772270075459,right,99.121094,-761.230469,-911.621094,-8.789063
1772270075463,right,109.863281,-422.851563,-610.839844,11.230469
1772270075467,right,12.695313,-290.039063,-538.574219,-1.953125
1772270075471,right,-83.496094,-884.277344,-954.101563,-28.320313
1772270075428,right,-9.277344,59.082031,-104.492188,10.742188
1772270075432,right,-77.636719,-817.382813,-932.617188,-21.484375
1772270075436,right,8.789063,-605.957031,-781.738281,-25.878906
1772270075440,right,105.957031,-6.347656,-237.304688,3.417969
1772270075444,right,110.839844,196.777344,-21.972656,24.414063
1772270075448,right,0.976563,-266.113281,-438.964844,5.859375
1772270075451,right,-83.496094,-946.289063,-975.097656,-21.972656
1772270075455,right,-3.906250,-864.746094,-921.875000,-26.855469
1772270075459,right,99.121094,-761.230469,-911.621094,-8.789063
1772270075463,right,109.863281,-422.851563,-610.839844,11.230469
1772270075467,right,12.695313,-290.039063,-538.574219,-1.953125
1772270075471,right,-83.496094,-884.277344,-954.101563,-28.320313
1772270075428,right,-9.277344,59.082031,-104.492188,10.742188
1772270075432,right,-77.636719,-817.382813,-932.617188,-21.484375
1772270075436,right,8.789063,-605.957031,-781.738281,-25.878906
1772270075440,right,105.957031,-6.347656,-237.304688,3.417969
1772270075444,right,110.839844,196.777344,-21.972656,24.414063
1772270075448,right,0.976563,-266.113281,-438.964844,5.859375
1772270075451,right,-83.496094,-946.289063,-975.097656,-21.972656
1772270075455,right,-3.906250,-864.746094,-921.875000,-26.855469
1772270075459,right,99.121094,-761.230469,-911.621094,-8.789063
1772270075463,right,109.863281,-422.851563,-610.839844,11.230469
1772270075467,right,12.695313,-290.039063,-538.574219,-1.953125
1772270075471,right,-83.496094,-884.277344,-954.101563,-28.320313
1772270075428,right,-9.277344,59.082031,-104.492188,10.742188
1772270075432,right,-77.636719,-817.382813,-932.617188,-21.484375
1772270075436,right,8.789063,-605.957031,-781.738281,-25.878906
1772270075440,right,105.957031,-6.347656,-237.304688,3.417969
1772270075444,right,110.839844,196.777344,-21.972656,24.414063
1772270075448,right,0.976563,-266.113281,-438.964844,5.859375
1772270075451,right,-83.496094,-946.289063,-975.097656,-21.972656
1772270075455,right,-3.906250,-864.746094,-921.875000,-26.855469
1772270075459,right,99.121094,-761.230469,-911.621094,-8.789063
1772270075463,right,109.863281,-422.851563,-610.839844,11.230469
1772270075467,right,12.695313,-290.039063,-538.574219,-1.953125
1772270075471,right,-83.496094,-884.277344,-954.101563,-28.320313
1772270075475,right,-26.855469,-959.472656,-995.605469,-33.691406
1772270075479,right,84.960938,-601.074219,-827.636719,-12.695313
1772270075483,right,113.769531,-145.996094,-423.828125,16.601563
1772270075487,right,30.273438,-363.281250,-563.476563,15.625000
1772270075491,right,-76.660156,-940.429688,-967.773438,-5.371094
1772270075494,right,-44.433594,-998.535156,-997.070313,-16.601563
1772270075498,right,77.636719,-710.937500,-837.890625,9.277344
1772270075502,right,123.046875,-372.070313,-531.250000,42.480469
1772270075506,right,43.457031,-502.929688,-599.609375,41.992188
1772270075510,right,-61.523438,-848.144531,-890.625000,28.808594
1772270075514,right,-37.597656,-884.277344,-924.804688,14.160156
1772270075518,right,86.425781,-561.035156,-656.738281,29.785156
1772270075522,right,143.554688,-10.742188,-128.906250,60.546875
1772270075526,right,72.753906,356.445313,221.679688,64.453125
1772270075530,right,-50.781250,-338.378906,-423.828125,38.574219
1772270075534,right,-51.757813,-875.488281,-923.339844,6.835938
1772270075537,right,67.382813,-260.253906,-347.167969,14.648438
1772270075541,right,124.511719,277.343750,168.457031,42.968750
1772270075545,right,76.660156,366.699219,303.222656,54.199219
1772270075549,right,-38.085938,-394.531250,-396.484375,30.761719
1772270075553,right,-66.406250,-909.667969,-918.457031,-2.441406
1772270075557,right,52.246094,-118.164063,-195.312500,13.183594
1772270075561,right,130.371094,456.542969,355.957031,47.363281
1772270075565,right,96.679688,671.386719,591.308594,60.058594
1772270075569,right,-16.113281,272.460938,213.867188,46.875000
1772270075573,right,-60.058594,-435.058594,-470.703125,16.113281
1772270075576,right,42.968750,-291.015625,-316.406250,17.089844
1772270075580,right,132.324219,353.515625,281.250000,47.851563
1772270075584,right,112.792969,784.179688,681.640625,62.988281
1772270075588,right,-7.812500,252.929688,204.589844,36.132813
1772270075592,right,-69.335938,-729.492188,-706.542969,4.882813
1772270075596,right,26.855469,-697.753906,-670.898438,3.417969
1772270075600,right,115.722656,251.464844,166.015625,24.902344
1772270075604,right,108.398438,803.710938,666.503906,46.386719
1772270075608,right,7.324219,386.718750,299.316406,43.945313
1772270075612,right,-67.382813,-446.777344,-504.394531,19.042969
1772270075569,right,-16.113281,272.460938,213.867188,46.875000
1772270075573,right,-60.058594,-435.058594,-470.703125,16.113281
1772270075576,right,42.968750,-291.015625,-316.406250,17.089844
1772270075580,right,132.324219,353.515625,281.250000,47.851563
1772270075584,right,112.792969,784.179688,681.640625,62.988281
1772270075588,right,-7.812500,252.929688,204.589844,36.132813
1772270075592,right,-69.335938,-729.492188,-706.542969,4.882813
1772270075596,right,26.855469,-697.753906,-670.898438,3.417969
1772270075600,right,115.722656,251.464844,166.015625,24.902344
1772270075604,right,108.398438,803.710938,666.503906,46.386719
1772270075608,right,7.324219,386.718750,299.316406,43.945313
1772270075612,right,-67.382813,-446.777344,-504.394531,19.042969
1772270075616,right,11.230469,-328.125000,-419.921875,7.812500
1772270075619,right,126.464844,390.136719,250.976563,25.878906
1772270075623,right,141.601563,708.007813,567.871094,41.503906
1772270075627,right,36.621094,507.324219,395.019531,30.273438
1772270075631,right,-52.734375,-336.425781,-403.320313,2.441406
1772270075635,right,17.089844,-551.269531,-594.726563,-6.835938
1772270075639,right,134.277344,-134.277344,-160.644531,17.578125
1772270075643,right,163.574219,325.195313,266.113281,51.269531
1772270075647,right,67.382813,690.429688,581.054688,54.687500
1772270075651,right,-48.339844,-59.570313,-120.117188,24.414063
1772270075655,right,-10.742188,-411.132813,-459.472656,7.324219
1772270075658,right,111.328125,323.242188,213.378906,28.808594
1772270075616,right,11.230469,-328.125000,-419.921875,7.812500
1772270075619,right,126.464844,390.136719,250.976563,25.878906
1772270075623,right,141.601563,708.007813,567.871094,41.503906
1772270075627,right,36.621094,507.324219,395.019531,30.273438
1772270075631,right,-52.734375,-336.425781,-403.320313,2.441406
1772270075635,right,17.089844,-551.269531,-594.726563,-6.835938
1772270075639,right,134.277344,-134.277344,-160.644531,17.578125
1772270075643,right,163.574219,325.195313,266.113281,51.269531
1772270075647,right,67.382813,690.429688,581.054688,54.687500
1772270075651,right,-48.339844,-59.570313,-120.117188,24.414063
1772270075655,right,-10.742188,-411.132813,-459.472656,7.324219
1772270075658,right,111.328125,323.242188,213.378906,28.808594
1772270075662,right,143.066406,886.718750,735.839844,51.269531
1772270075666,right,54.199219,748.535156,646.484375,49.804688
1772270075670,right,-47.851563,-38.574219,-86.425781,26.855469
1772270075674,right,-19.042969,-258.300781,-327.636719,6.835938
1772270075678,right,103.027344,348.144531,225.585938,27.832031
1772270075682,right,150.878906,547.363281,443.847656,59.082031
1772270075686,right,77.148438,330.078125,305.664063,62.988281
1772270075690,none,-30.273438,-134.277344,-155.273438,48.339844
1772270075694,none,-24.902344,-381.835938,-433.593750,24.902344
1772270075698,none,83.496094,92.285156,7.812500,30.273438
1772270075701,none,141.601563,590.332031,465.332031,61.035156
1772270075705,none,87.402344,877.929688,751.464844,68.847656
1772270075662,none,143.066406,886.718750,735.839844,51.269531
1772270075666,none,54.199219,748.535156,646.484375,49.804688
1772270075670,none,-47.851563,-38.574219,-86.425781,26.855469
1772270075674,none,-19.042969,-258.300781,-327.636719,6.835938
1772270075678,none,103.027344,348.144531,225.585938,27.832031
1772270075682,none,150.878906,547.363281,443.847656,59.082031
1772270075686,none,77.148438,330.078125,305.664063,62.988281
1772270075690,none,-30.273438,-134.277344,-155.273438,48.339844
1772270075694,none,-24.902344,-381.835938,-433.593750,24.902344
1772270075698,none,83.496094,92.285156,7.812500,30.273438
1772270075701,none,141.601563,590.332031,465.332031,61.035156
1772270075705,none,87.402344,877.929688,751.464844,68.847656
1772270075709,none,-30.761719,281.738281,206.542969,48.339844
1772270075713,none,-46.386719,-397.460938,-436.523438,20.996094
1772270075717,none,73.730469,98.144531,20.507813,26.855469
1772270075721,none,141.113281,657.714844,523.925781,52.734375
1772270075725,none,102.050781,798.828125,679.687500,64.941406
1772270075729,none,-19.042969,202.148438,156.738281,44.433594
1772270075733,none,-59.082031,-531.738281,-532.714844,12.695313
1772270075737,none,52.246094,-50.781250,-113.281250,14.160156
1772270075741,none,125.000000,614.746094,487.792969,35.156250
1772270075744,none,101.074219,570.312500,516.113281,52.734375
1772270075748,none,-8.789063,171.875000,169.433594,41.015625
1772270075752,none,-66.406250,-210.449219,-243.652344,12.207031
1772270075709,none,-30.761719,281.738281,206.542969,48.339844
1772270075713,none,-46.386719,-397.460938,-436.523438,20.996094
1772270075717,none,73.730469,98.144531,20.507813,26.855469
1772270075721,none,141.113281,657.714844,523.925781,52.734375
1772270075725,none,102.050781,798.828125,679.687500,64.941406
1772270075729,none,-19.042969,202.148438,156.738281,44.433594
1772270075733,none,-59.082031,-531.738281,-532.714844,12.695313
1772270075737,none,52.246094,-50.781250,-113.281250,14.160156
1772270075741,none,125.000000,614.746094,487.792969,35.156250
1772270075744,none,101.074219,570.312500,516.113281,52.734375
1772270075748,none,-8.789063,171.875000,169.433594,41.015625
1772270075752,none,-66.406250,-210.449219,-243.652344,12.207031
1772270075756,none,30.273438,-65.917969,-114.746094,12.207031
1772270075760,none,125.000000,258.789063,195.312500,36.132813
1772270075764,none,113.769531,667.480469,563.964844,51.269531
1772270075768,none,-2.929688,556.152344,462.402344,45.898438
1772270075772,none,-72.265625,-301.757813,-333.496094,18.554688
1772270075776,none,12.207031,-389.648438,-419.921875,2.929688
1772270075780,none,107.421875,199.707031,119.628906,25.390625
1772270075783,none,110.351563,702.148438,586.914063,44.433594
1772270075787,none,9.277344,365.722656,304.199219,32.714844
1772270075791,none,-73.730469,-664.062500,-639.648438,1.953125
1772270075795,none,-10.742188,-380.371094,-436.035156,-17.578125
1772270075799,none,93.750000,372.558594,224.121094,1.464844
1772270075756,none,30.273438,-65.917969,-114.746094,12.207031
1772270075760,none,125.000000,258.789063,195.312500,36.132813
1772270075764,none,113.769531,667.480469,563.964844,51.269531
1772270075768,none,-2.929688,556.152344,462.402344,45.898438
1772270075772,none,-72.265625,-301.757813,-333.496094,18.554688
1772270075776,none,12.207031,-389.648438,-419.921875,2.929688
1772270075780,none,107.421875,199.707031,119.628906,25.390625
1772270075783,none,110.351563,702.148438,586.914063,44.433594
1772270075787,none,9.277344,365.722656,304.199219,32.714844
1772270075791,none,-73.730469,-664.062500,-639.648438,1.953125
1772270075795,none,-10.742188,-380.371094,-436.035156,-17.578125
1772270075799,none,93.750000,372.558594,224.121094,1.464844
1772270075803,none,105.468750,557.617188,413.085938,27.343750
1772270075807,none,6.347656,446.777344,333.007813,23.925781
1772270075811,none,-77.148438,-134.277344,-230.957031,-0.976563
1772270075815,none,-25.390625,-290.039063,-395.996094,-28.320313
1772270075819,none,78.125000,181.640625,41.503906,-20.019531
1772270075823,none,107.910156,411.621094,268.066406,8.300781
1772270075826,none,27.832031,318.359375,205.566406,10.253906
1772270075830,none,-74.707031,-284.667969,-381.347656,-15.136719
1772270075834,none,-45.898438,-940.917969,-984.863281,-33.691406
1772270075838,none,75.683594,-399.414063,-497.070313,-13.183594
1772270075842,none,118.652344,484.375000,279.296875,17.089844
1772270075846,none,41.015625,450.683594,286.132813,22.460938
1772270075803,none,105.468750,557.617188,413.085938,27.343750
1772270075807,none,6.347656,446.777344,333.007813,23.925781
1772270075811,none,-77.148438,-134.277344,-230.957031,-0.976563
1772270075815,none,-25.390625,-290.039063,-395.996094,-28.320313
1772270075819,none,78.125000,181.640625,41.503906,-20.019531
1772270075823,none,107.910156,411.621094,268.066406,8.300781
1772270075826,none,27.832031,318.359375,205.566406,10.253906
1772270075830,none,-74.707031,-284.667969,-381.347656,-15.136719
1772270075834,none,-45.898438,-940.917969,-984.863281,-33.691406
1772270075838,none,75.683594,-399.414063,-497.070313,-13.183594
1772270075842,none,118.652344,484.375000,279.296875,17.089844
1772270075846,none,41.015625,450.683594,286.132813,22.460938
1772270075803,none,105.468750,557.617188,413.085938,27.343750
1772270075807,none,6.347656,446.777344,333.007813,23.925781
1772270075811,none,-77.148438,-134.277344,-230.957031,-0.976563
1772270075815,none,-25.390625,-290.039063,-395.996094,-28.320313
1772270075819,none,78.125000,181.640625,41.503906,-20.019531
1772270075823,none,107.910156,411.621094,268.066406,8.300781
1772270075826,none,27.832031,318.359375,205.566406,10.253906
1772270075830,none,-74.707031,-284.667969,-381.347656,-15.136719
1772270075834,none,-45.898438,-940.917969,-984.863281,-33.691406
1772270075838,none,75.683594,-399.414063,-497.070313,-13.183594
1772270075842,none,118.652344,484.375000,279.296875,17.089844
1772270075846,none,41.015625,450.683594,286.132813,22.460938
1772270075803,none,105.468750,557.617188,413.085938,27.343750
1772270075807,none,6.347656,446.777344,333.007813,23.925781
1772270075811,none,-77.148438,-134.277344,-230.957031,-0.976563
1772270075815,none,-25.390625,-290.039063,-395.996094,-28.320313
1772270075819,none,78.125000,181.640625,41.503906,-20.019531
1772270075823,none,107.910156,411.621094,268.066406,8.300781
1772270075826,none,27.832031,318.359375,205.566406,10.253906
1772270075830,none,-74.707031,-284.667969,-381.347656,-15.136719
1772270075834,none,-45.898438,-940.917969,-984.863281,-33.691406
1772270075838,none,75.683594,-399.414063,-497.070313,-13.183594
1772270075842,none,118.652344,484.375000,279.296875,17.089844
1772270075846,none,41.015625,450.683594,286.132813,22.460938
1772270075897,none,34.667969,-313.964844,-427.734375,-5.859375
1772270075901,none,108.886719,393.066406,235.351563,40.039063
1772270075905,none,85.449219,734.375000,599.121094,61.523438
1772270075908,none,-32.714844,302.246094,243.164063,45.410156
1772270075912,none,-80.566406,-372.070313,-394.042969,14.160156
1772270075916,none,24.414063,-117.675781,-147.460938,9.765625
1772270075920,none,110.839844,457.031250,406.738281,40.527344
1772270075924,none,103.027344,557.617188,553.710938,56.640625
1772270075928,none,-17.089844,254.394531,276.367188,35.156250
1772270075932,none,-88.378906,-147.460938,-179.199219,9.277344
1772270075936,none,4.394531,-81.054688,-133.789063,5.371094
1772270075940,none,96.191406,459.472656,373.535156,33.691406
1772270075897,none,34.667969,-313.964844,-427.734375,-5.859375
1772270075901,none,108.886719,393.066406,235.351563,40.039063
1772270075905,none,85.449219,734.375000,599.121094,61.523438
1772270075908,none,-32.714844,302.246094,243.164063,45.410156
1772270075912,none,-80.566406,-372.070313,-394.042969,14.160156
1772270075916,none,24.414063,-117.675781,-147.460938,9.765625
1772270075920,none,110.839844,457.031250,406.738281,40.527344
1772270075924,none,103.027344,557.617188,553.710938,56.640625
1772270075928,none,-17.089844,254.394531,276.367188,35.156250
1772270075932,none,-88.378906,-147.460938,-179.199219,9.277344
1772270075936,none,4.394531,-81.054688,-133.789063,5.371094
1772270075940,none,96.191406,459.472656,373.535156,33.691406
1772270075944,none,90.820313,936.523438,818.359375,54.199219
1772270075948,none,-12.695313,699.218750,602.050781,32.226563
1772270075951,none,-88.378906,-313.964844,-358.398438,-2.441406
1772270075955,none,-11.230469,-377.929688,-438.476563,-16.113281
1772270075959,none,94.238281,333.496094,199.218750,10.253906
1772270075963,none,107.910156,585.449219,449.707031,40.527344
1772270075967,none,12.207031,185.546875,121.582031,36.132813
1772270075971,none,-80.078125,-812.500000,-796.875000,2.929688
1772270075975,none,-24.414063,-811.523438,-854.980469,-12.695313
1772270075979,none,92.285156,-20.996094,-177.246094,12.695313
1772270075983,none,121.093750,397.949219,227.050781,35.156250
1772270075987,none,32.226563,307.617188,152.343750,30.273438
1772270075944,none,90.820313,936.523438,818.359375,54.199219
1772270075948,none,-12.695313,699.218750,602.050781,32.226563
1772270075951,none,-88.378906,-313.964844,-358.398438,-2.441406
1772270075955,none,-11.230469,-377.929688,-438.476563,-16.113281
1772270075959,none,94.238281,333.496094,199.218750,10.253906
1772270075963,none,107.910156,585.449219,449.707031,40.527344
1772270075967,none,12.207031,185.546875,121.582031,36.132813
1772270075971,none,-80.078125,-812.500000,-796.875000,2.929688
1772270075975,none,-24.414063,-811.523438,-854.980469,-12.695313
1772270075979,none,92.285156,-20.996094,-177.246094,12.695313
1772270075983,none,121.093750,397.949219,227.050781,35.156250
1772270075987,none,32.226563,307.617188,152.343750,30.273438
1772270075990,none,-70.312500,-483.398438,-590.332031,3.417969
1772270075994,none,-34.179688,-862.792969,-971.191406,-17.578125
1772270075998,none,76.660156,-417.968750,-604.492188,7.324219
1772270076002,none,117.187500,106.933594,-103.515625,36.621094
1772270076006,none,43.945313,33.691406,-177.734375,34.179688
1772270076010,none,-70.312500,-728.515625,-821.289063,4.882813
1772270076014,none,-54.687500,-1000.000000,-1000.000000,-31.738281
1772270076018,none,62.988281,-830.078125,-921.386719,-33.203125
1772270076022,none,113.281250,-380.371094,-652.832031,-1.464844
1772270076026,none,55.175781,-348.144531,-593.261719,23.437500
1772270076030,none,-59.082031,-854.492188,-921.875000,-1.953125
1772270076033,none,-62.011719,-1000.000000,-985.351563,-24.902344
1772270076037,none,61.035156,-836.914063,-948.730469,-4.882813
1772270076041,none,115.234375,-560.058594,-805.664063,23.437500
1772270076045,none,68.847656,-425.292969,-644.531250,33.203125
1772270076049,none,-38.085938,-730.468750,-838.867188,12.695313
1772270076053,none,-64.941406,-982.910156,-980.957031,-16.601563
1772270076057,none,45.898438,-976.562500,-970.703125,-11.230469
1772270076061,none,117.675781,-895.507813,-934.570313,28.320313
1772270076065,none,85.937500,-325.195313,-484.863281,48.339844
1772270076069,none,-32.714844,-479.003906,-588.378906,24.902344
1772270076073,none,-76.660156,-1000.000000,-1000.000000,0.488281
1772270076076,none,33.691406,-759.277344,-829.101563,3.417969
1772270076080,none,117.187500,-187.011719,-350.585938,25.878906
1772270076037,none,61.035156,-836.914063,-948.730469,-4.882813
1772270076041,none,115.234375,-560.058594,-805.664063,23.437500
